id,asr_transcript,translated_en,injury_type,mechanism,severity,body_region,victim_sex,victim_age_group,location_description,first_aid,lat,lng,facility_name,facility_dist_km
108,alo n daa m bi ye n yɛla bɛ daa yɛli din kɔhi ka kapikust universiti din bi yɛla sulimana ka o bi ti kpiaŋ kum din pam so m mini poɔl pu ka o mɔɣinsi ka o ti zaa bi boli zaŋ k o daa kpiaŋ di pam ka bimba din bi zaŋ o din gbaɣisi nnyɛ kpɛku kpɛku no o zaŋ o vuɣim shɛli zaŋ k nfiri ma ka m bi yɛla shɛli yɛla din kɔhi sulimana o nyɛ o maa yɛla dana o ti so la o wuhiri buɣim ka o yɛligu ka o nuu bi yɛligu daa bimba din zaa o pɔɣim din be o zaŋ o la mmɔɣ shɛli ka din kɔhi ka yɛligu o nuu so ka ka yɛligu saɣim bɛla amaa nnyɛ ni dɔɣi ti shɛbim o yɛla a palli bɔri,"despite the fact that they had not told me about what had happened and about the collapsed and about the collapsed walls of the city, he didn't say anything about the murder of someone I was involved in, the murder, and the murder of all his brothers, and the murder of his brothers, and the murder of his brothers, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder, and the murder,",unknown,unknown,unknown,unknown,unknown,unknown,unknown,"This report does not contain clear or usable injury information — it appears to be corrupted, repetitive, or the result of a translation or transcription error. No specific first aid guidance can safely be given without knowing the nature, mechanism, or severity of any injury. If someone has been hurt, keep them calm, still, and warm, and do not move them unnecessarily if a serious injury is suspected. Go to the nearest health facility immediately.",,,,
110,n daa m beyɛni n fɔŋ ka m bi yɛlim o ni arima yɛla o nyɛ koligutɔŋ yɛndi palli ti ai ama sikumasi ti daa bi sanincti lab puu ti bɛ ti piraatikali tuma ka bunsambunar yini daa buɣisi o yɛm o nuu ka nuu palli din kɔhigu kura bee o nuu ŋuni daa kɔhig ŋmahimba palli ka yuli bee o daa ka o yɛlimda ka ka yɛligu nyuŋ salɔn maa be o labpuu tim m bɔri nnyɛ yɛla ti bɔri maa di tuma aniŋdi ka ti tooi nyɛla yili maa ti bɔri nnyɛ o sɔbiri dali,"I was about to come to my aid and I didn't tell him that he was a young man and that he was a young man and we didn't have any doubt that he was a step back to work in the village, and one of the young men and women had grown up and covered his hand and covered his hand with a veil, and the name of his name, and the name of his name, and the name of his name, and the name of his name, and the name of his name, and the name of his name, and the name of his name, and the name of his name, and the name of his name, and the name of his name, and the name of his name, and the name of his name, and the name of his name, and the name of his name, and the name of his name, and the name of his name, and the name of his name.",unknown,unknown,unknown,upper_limb,male,youth,unknown,"A young man appears to have sustained an injury to his hand or arm. Keep the affected limb still and avoid removing any covering or cloth that may be in place, as it could be helping to control bleeding. Do not attempt to clean or treat the wound without proper supplies and training. Keep the person calm, warm, and reassured while help is arranged. Go to the nearest health facility immediately.",,,,
111,n daa m be yeni nfirila akumasi akadimi n yɛligu din wuri du bɛ zaɣiri bɛ simdi mpaɣa tolimbi ayi din be bɛ nuu sab sab o yɛligu din be bisikiliti ka bɛ paɣ bɛ bɔr o nuu ka afia gbini ka o nuu yuli pubua daatiŋ o nyɛ o mɔɣa o ti soli soli o bi gbaŋ daa yɛla amaa o nuu wuhibu la ka o ka yɛligu o ma wum be o nuu bɔro ti ku bɔri wula o nuu kpela amaa ti bɔrila dɔɣi ti din o paɣi ka o na o nyɛ afia,"I was putting on a garment to tear me to pieces so they should put on two heads of women who were in the hands to write his words which were in the brick-mould and then they were able to look for him and mark his hand and mark his hand and mark his hand and make a mark on his side so that he should not miss his way or walk or be undressed, but when he is speaking he will not want a bottle of water from his mother’s hand but we want a child that she should come and be a fine one.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,"The report submitted does not contain clear or interpretable information about an injury event. No injury type, mechanism, victim details, or location could be identified from the text provided. If someone has been injured, please keep them calm, still, and comfortable while avoiding unnecessary movement. Go to the nearest health facility immediately.",,,,
112,n daa n yɛlibu yɛla isa m bi fire kadiri adisadɛl kol liga kapikuas alhasan bee ndin biri kakpaabu kakaɣa biɛla o kuu wɔɣiri kapikuas buɣim ka a gbihi o zoli school gati kpɔŋ o gbini amaa o maa biɛri nyi o gba kpe so so la o tiŋyɛligu daa biɛhi nunyɔɣibu bee o tiŋ zoli o zaa chɛ zuɣu ni bi tuma o tiŋ so ti ti laɣim a o tiŋgbɛhi ni amaa o kpeɛla so o maa zilizilili zilili ti bɔrila ka dɔɣi ti nil o soli ka di pam ti nyɛ,"I didn't remember what I said at the time of the wedding, whether he was a small one or a small one, he was killed with a fire and you set his hair on fire and killed him and made him fall asleep, but his sickness is such that no one was born, so much that his mother-in-law or his mother-in-law should not work, and then his father-in-law should give birth to his father-in-law, but his father-in-law should give birth to his father-in-law so that his father-in-law should come and be his father-in-law.",burn,"fire contact, hair ignited, possible loss of consciousness",severe,head_neck,unknown,unknown,unknown,"If the person has suffered a burn from fire, immediately move them away from the flame or heat source to a safe area. Cool the burned area gently with clean, cool (not cold or iced) running water for at least 10–20 minutes — do not apply toothpaste, oil, or any home remedy. Cover the burn loosely with a clean, dry cloth or bandage to protect it from dirt and infection. If the person is unconscious or unresponsive, place them carefully in the recovery position, ensure their airway is clear, and do not leave them alone. Go to the nearest health facility immediately.",,,,
114,n yuli dina n firi bee tamali techini kal univɛrsiti pu n di doo abina o bi situdɛnt la ŋani o bi kana kaɣa yili din bi eŋa neerim blɔk doo pu o daa na kana di o daa kpɛŋ o gbin ŋun diini ziim biɛla khaŋ bee chɛ na dinzuɣu o ka yɛligu ŋuna gbaŋu ka yɛligu din amaa o nyɛla o yɛlina li bi yɛla ti bɔri yɛla ti niŋda ti yaɣiri o nyɛla yili soli bɔ dɔɣi ti niŋ ti o tu o soli nni a sɔŋ maa yɛli ma o niŋdi pam,"I like this which comes from above and I like it when he does not sit down in the house, like when he comes or walks in a tree, he came to have sex with a man who has a small amount of blood, or else he has no say in this matter, but he is saying that we are not interested in him and we are trying to find out the way he is going and find out the way he should give him or her your help so that she can do it very well.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,"The report provided does not contain enough clear or coherent information to identify a specific injury, mechanism, or victim. If someone is injured, keep them calm, still, and comfortable while help is sought. Do not move them unnecessarily, especially if a fall or trauma is suspected. Go to the nearest health facility immediately.",,,,
115,n daa n firi di kɔŋ yɛla din kpɛm ka din bee naviri ŋɔ siniɔr haischool ŋɔ n yuli nyɛ abina nnyɛ tiŋdaana ti sukuu mantinanse pikup dee o nyaŋa din bee kɔmpɔnd o laɣim din kpɛm wɔrib shɔpo o nyɛ ti pe tiŋdaan yini o dee o ni ka o bee nyaŋa o ka o ŋma o bi kani o ti soli daa ka o tiŋ yɛligu ka bruse bee din daa o chɔɣimdi daa ka ti bɔri ŋun yini o teo din bee nin nzuliya o barika o yɛli ka yɛligu o ti zoo,"I was complaining about the fact that neither the nor the master's master's master's house was the one who was the head of the school, the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the one who was the other,",unknown,unknown,unknown,unknown,unknown,unknown,unknown,"The report provided does not contain clear or usable injury information — it appears to be garbled, repetitive, or incorrectly translated. If someone has been injured, keep them calm, still, and comfortable while you seek help. Do not move them unnecessarily, especially if a head, neck, or back injury is possible. Try to control any visible bleeding by applying gentle pressure with a clean cloth. Go to the nearest health facility immediately.",,,,
116,n yɛligu la kɔbina maadirisi kuu o pokuwara shoul kumasi pam boligu la ni do ti tuma homi ɛkonɔmisratikal bia yini nkolas pam o yɛligu la ba foori o kpinsi kaai yɛligu yɛm daa bɛndi la do pam ni o kpiŋkpam doo ni bia nyɛ o bisi yim daa o pam zuɣu chiɣil o zuɣu o pam bee o daa ka yɛligu bɛndi la ka yɛligu ka daa chaŋ saɣimla saha o paali nyalila bim la biɛŋ kabisi nyarila ni o tibiga amaa o bee yɛli li zaɣa ka ti mɔɣili saɣim karimla tuma maamni nkafiri n dini n yɛligu ka yi nyɛ,my words have killed some of the things he has said: the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young and the young man and the young and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the young man and the,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"The report submitted does not contain clear or usable information about an injury event. It appears to be garbled, repetitive, or corrupted text and no injury details, location, or victim information can be extracted. If someone has been injured, please stay calm and keep the person still and comfortable while help is arranged. Do not move the person unnecessarily, especially if a head, neck, or back injury is possible. Go to the nearest health facility immediately.",,,,
118,alo n yɛligu dinashibmɛ m bi yani ka n firɛka n yɛligu ndoona akɔrkɔri wala o kaŋ achidɛn kadiri boligu taŋa sanyɔri hai shool o bi yi bia wala yili so ŋun ka o kpiŋ ŋun sɔɣim ka o gbani ka kpiŋdaa ka ka yɛligu ka o tiŋdi ka wala gaha din bi o boli o maa ti soli o nyɛ o yɛla mmaŋ ŋma o yɛligu o bie yani ka diɣindi din bi o soli ŋun maŋ ka yɛligu daa o nyɛ o maa zoligu bee o bi daa di ti saŋ o ka o chɛ gbaŋkaa yili bia ŋun dabi ŋun ŋa ti bi yidaa o din o bi nyɛla bala kaadi maa o din ti di o o bali bali o maa tɔriŋ daa,"I don't want to exaggerate my words in the olden days so that he will not come up to the sound of the horn of the horn, that he may not come out to the house of his son who is not the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the",unknown,unknown,unknown,unknown,unknown,unknown,unknown,"The report received does not contain any clear information about an injury, victim, or incident. No first aid guidance can be responsibly provided without knowing the nature of the situation. Please resubmit the report with details about what happened, who was hurt, and where the incident occurred. Go to the nearest health facility immediately.",,,,
121,ndaa bɛ nyɛ ka yɛl la nyɛ ka ŋunla ŋun ka m bɔri nyɛli yɛl la n yuli di jifa mbie kaia ŋun dali nyɛ wesli girisilana ti biela ayi nyɛla ka bɛ gari ka gbaŋ ka bingbaŋ ka sagbana a gbaŋ nyɛ gbini ka pam ka biɛla nyɛ bɛ ti bia nfanchipim la o nyɛ ka bɛ yɛlibaatia ka kuma sanyaŋ la nili biɛla nyɛ malika o daa gbani ifua ŋun tili ka watiri bɔti li k o gbini nyaŋda o ti soli kaa o nyila ka o ti ni soli ka ifua nyɛ li ŋun ka yɛligu daa kana kana ka o ŋɔ o ŋun kabili ti daa tum biɛla nkpela soli ka ifua mbi la sɔŋ o bɔri dɔɣi ti o nya o,"They say that the one I am trying to say is better than the one I am trying to say I am looking for, but the one who is on the other hand is better than the one who is on the other hand is better than the one who is on the other hand and the one who is on the other hand is better than the one who is on the other and the one who is on the back is the one who is on the back, the one who is on the back, the one who is on the back, the one who is on the back, the one who is on the back, the one who is on the back, the one who is on the back, the one who is on the back, the one who is on the back, the one who is on the back, the one who is on the back, the one who is on the back, the one who is on the back, the one who is on the back, the one who is on the back, the one who is on the back.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,"The report provided does not contain enough clear information to identify an injury, victim, or incident. If someone has been hurt, keep them calm, still, and comfortable while help is sought. Do not move them unnecessarily, especially if a back, neck, or head injury is possible. Go to the nearest health facility immediately.",,,,
122,n daa ka yɛlikɔhim paɣ yɛligu bee ni ka piram pehi kolaba kɔŋ kumasi ŋɔ mali yɛligu chɛla nnyɛ asanti shioul bia mpee kojo bɔri mali nyaŋdiibu ka kpɛŋ yi tuma ka saɣim ka nyu kumasi o kpɛŋti o ka o gbiniti ŋɔ yɛligu taɣim o tiŋgbali gbali ka ka kul o tiŋ ni ŋɔ o di yɛligu ziim bee o baŋ o nyɛ bɔri yi ŋɔ o ti soli chamma ka o tisaa ti ŋɔ daa kuli ka ti mela ma ka birituŋ yi ŋɔ ka ti mela kpe o ndaa bia daa naɣ ya kɔŋ ni tili ma,I didn't say to a woman or to a woman who was not alive and to a woman who was not alive and to a woman who was not alive and who was alive and alive and who was alive and alive and who was alive and alive and who was alive and alive and who was alive and alive and who was alive and alive and who was alive and alive and who was alive and who was alive and alive and who was alive and who was alive and who was alive and who was alive and who was alive and who was still alive.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"The report received does not contain clear or usable information about an injury or incident. If someone has been hurt, keep them calm, still, and comfortable while help is sought. Do not move an injured person unnecessarily, and try to control any visible bleeding by applying gentle pressure with a clean cloth. Go to the nearest health facility immediately.",,,,
123,n daa m be yi ni nkoli yɛla bɛ gbini universiti ɔfgana lɛgɔn saha din koligu yiri doo nyulihi nnyɛ nia arima nnyɛ studɛnt bɛ ŋun yɛligu din kpɛm kpɛm sinia studɛnt doo bi nyɛ initiɛtiun biɛla ibrahim ka o nyaŋ gbara taɣitiba bɛ nyuɣi o pam ni o daɣindi taɣitiba lahibi ka bɛ kɔŋ o ti diri yɛligu shɛli ka kɔŋ o nyɛ o maa tɔbiritɔbiri o nankatari yɛligu o yɛla o yɛla o yɛligu bi o din beɛm niŋ nkɔŋ kpeŋ nzani ma amaa biɛla daa bɔri dɔɣi ti nyɛ o yɛla doo nyɛ ni ka yɛligu nyu o pam la na,"I was with you when they were young and old, and they were also walking around in all the world, speaking like a mad person, saying that, a man who is fit to be treated with a little brother, not as a wife, but as a father, and a wife, and a wife, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child, and a child",unknown,unknown,unknown,unknown,unknown,unknown,unknown,"The report provided does not contain clear or interpretable information about an injury event. No injury type, mechanism, location, or victim details could be identified from the text. If someone has been injured, keep them calm, still, and comfortable while awaiting help. Do not move a person who may have a head, neck, or spine injury unless they are in immediate danger. Go to the nearest health facility immediately.",,,,
124,n daa nruom mati sariwa gbini ka tiɣa ŋun kani yɛligu o din ashɛs universiti ni n kɔri o kpeŋ ka o ŋun nyaŋ li kpɛra disk saŋndaa so o daa ti yɛla ka o nyɛ daa yɛla shɛli ka saŋ shɛli o kponni shɛli ka o ti so o guri ni daa ka kpihim zaŋ o ka nyɛ o yikpamla ka o malimali o bi di ka bɛ di ka bɛ da nya zaŋ ka bɛ di ka bɛ da nya zaŋ zaŋ ayi din di la o ti di ka bɛ nyɛ o dazaŋ ka bɛ buli ka yɛligu ŋun ŋmanim li o daa bee shɛli ziim bee o li bɛ yɛla sana nyuli nyira mbe nyɛli bɛ room mati la ndaa dɔɣi ti kpe ni fire ka wo o nyɛ o la o ti saŋ o,"I was angry with the people who were not speaking to him in public that I should have a bowel movement so that he who was able to jump over the wall of the disk and see what was going on in his hand and then he took hold of the spear and put it on his ear and he was holding his peace, and did not have intercourse with them so that they could see that the two of them had not come and had seen him and had seen him and had seen him and had seen him and had been his father-in-law and had been his father-in-law and had been his father-in-law and had been his father-in-law and had been his father-in-law.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,"The report submitted does not contain clear or interpretable injury information — it appears to be garbled, mistranslated, or corrupted text. No reliable first aid guidance can be safely provided without knowing the nature of the injury. If someone is hurt, keep them calm, still, and warm, and do not move them unnecessarily if a serious injury is suspected. Go to the nearest health facility immediately.",,,,
